            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457313.791666667, A.D. 2015-Oct-18 07:00:00.0000,  8.158390124913852E-01,  7.756687164203822E+03,  2.889647630444305E+01,  7.861895445707075E+00,  5.838764362104513E+01,  2.457313490653329E+06,  4.184788900441027E-03,  1.088361165689090E+02,  1.665308911839268E+02,  4.211905718544751E+04,  7.648142720669121E+04,  8.602584468766399E+04,
2457313.833333333, A.D. 2015-Oct-18 08:00:00.0000,  8.158236601574633E-01,  7.757252637930296E+03,  2.889568217741003E+01,  7.856475561448067E+00,  5.839478457913681E+01,  2.457313490645478E+06,  4.184854569047124E-03,  1.239061395551607E+02,  1.697005812998701E+02,  4.211861656368259E+04,  7.647998048943488E+04,  8.602449477281852E+04,
2457313.875000000, A.D. 2015-Oct-18 09:00:00.0000,  8.158165964843600E-01,  7.757466824414103E+03,  2.889535484317749E+01,  7.851964008191188E+00,  5.840075331610336E+01,  2.457313490637233E+06,  4.184921995700632E-03,  1.389768362884321E+02,  1.726306155658349E+02,  4.211816415780035E+04,  7.647886149118659E+04,  8.602310876280250E+04,
2457313.916666667, A.D. 2015-Oct-18 10:00:00.0000,  8.158181971773800E-01,  7.757314156727497E+03,  2.889545408174478E+01,  7.848511869033724E+00,  5.840557328504735E+01,  2.457313490628884E+06,  4.184990981539583E-03,  1.540481137184882E+02,  1.754051279263276E+02,  4.211770130298020E+04,  7.647808844923289E+04,  8.602169074867695E+04,
2457313.958333333, A.D. 2015-Oct-18 11:00:00.0000,  8.158285805346815E-01,  7.756790375013773E+03,  2.889592456899409E+01,  7.846211381696512E+00,  5.840932106168896E+01,  2.457313490620699E+06,  4.185060951721153E-03,  1.691198684695230E+02,  1.780886262902080E+02,  4.211723185678362E+04,  7.647767333855346E+04,  8.602025254899716E+04,
2457314.000000000, A.D. 2015-Oct-18 12:00:00.0000,  8.158476004878974E-01,  7.755902696734840E+03,  2.889669764488608E+01,  7.845096359869287E+00,  5.841212224096399E+01,  2.457314486201006E+06,  4.185131054050679E-03,  1.841919902632798E+02,  1.807353523451675E+02,  4.211676153709376E+04,  7.647762037745269E+04,  8.601881168131292E+04,
2457314.041666667, A.D. 2015-Oct-18 13:00:00.0000,  8.158748461895160E-01,  7.754669819379944E+03,  2.889769338481483E+01,  7.845141407704698E+00,  5.841414791817274E+01,  2.457314486177339E+06,  4.185200169836313E-03,  1.992643651974691E+02,  1.833956679346970E+02,  4.211629784902534E+04,  7.647792587867075E+04,  8.601739113808741E+04,
2457314.083333333, A.D. 2015-Oct-18 14:00:00.0000,  8.159096464413297E-01,  7.753121807328729E+03,  2.889882296483507E+01,  7.846260318973997E+00,  5.841561150424849E+01,  2.457314486154901E+06,  4.185266853310340E-03,  2.143368789554198E+02,  1.861214112945967E+02,  4.211585049108935E+04,  7.647857917484998E+04,  8.601602063086079E+04,
2457314.125000000, A.D. 2015-Oct-18 15:00:00.0000,  8.159510782644387E-01,  7.751299915042187E+03,  2.889999138070236E+01,  7.848303518760715E+00,  5.841676589785402E+01,  2.457314486134090E+06,  4.185329181198768E-03,  2.294094200430395E+02,  1.889716370750963E+02,  4.211543236411421E+04,  7.647956481318624E+04,  8.601473968097492E+04,
2457314.166666667, A.D. 2015-Oct-18 16:00:00.0000,  8.159979798610797E-01,  7.749256414192709E+03,  2.890110070574753E+01,  7.851053900634164E+00,  5.841790123881795E+01,  2.457314486115275E+06,  4.185384449030586E-03,  2.444818832084164E+02,  1.920203472164237E+02,  4.211506160824795E+04,  7.648086680230319E+04,  8.601360385982771E+04,
2457314.208333333, A.D. 2015-Oct-18 17:00:00.0000,  8.160489701314615E-01,  7.747054526610375E+03,  2.890205434608337E+01,  7.854219654449913E+00,  5.841934368878916E+01,  2.457314486098781E+06,  4.185428557577081E-03,  2.595541733444197E+02,  1.953689012663129E+02,  4.211476571860920E+04,  7.648247691060803E+04,  8.601269739708611E+04,
2457314.250000000, A.D. 2015-Oct-18 18:00:00.0000,  8.161024823780848E-01,  7.744768631327782E+03,  2.890276344172555E+01,  7.857421213483953E+00,  5.842145597704889E+01,  2.457314486084879E+06,  4.185454691957438E-03,  2.746262105345979E+02,  1.991687933818056E+02,  4.211459040600361E+04,  7.648441218067944E+04,  8.601216032555747E+04,
2457314.291666667, A.D. 2015-Oct-18 19:00:00.0000,  8.161568381084525E-01,  7.742485040672100E+03,  2.890315854796809E+01,  7.860166216945672E+00,  5.842464072628151E+01,  2.457314486073777E+06,  4.185450168362286E-03,  2.896979378839158E+02,  2.036689147111469E+02,  4.211462075070012E+04,  7.648675646072815E+04,  8.601225328669090E+04,
2457314.333333333, A.D. 2015-Oct-18 20:00:00.0000,  8.162104583561038E-01,  7.740303869204456E+03,  2.890321641713148E+01,  7.861798661843239E+00,  5.842934671508382E+01,  2.457314486065609E+06,  4.185387693452488E-03,  3.047693368911737E+02,  2.093285076512728E+02,  4.211503984378932E+04,  7.648977581837420E+04,  8.601353718394469E+04,
2457314.375000000, A.D. 2015-Oct-18 21:00:00.0000,  8.162626623313711E-01,  7.738342766715185E+03,  2.890303959907967E+01,  7.861390386029593E+00,  5.843606636973488E+01,  2.457314486060393E+06,  4.185195036615251E-03,  3.198404674782425E+02,  2.171447692571100E+02,  4.211633228664352E+04,  7.649432180657185E+04,  8.601749664004851E+04,
2457314.416666667, A.D. 2015-Oct-18 22:00:00.0000,  8.163180672698929E-01,  7.736740684659198E+03,  2.890318686614809E+01,  7.857544107660320E+00,  5.844518177096135E+01,  2.457314486057934E+06,  4.184601597401597E-03,  3.349116165906464E+02,  2.299467622590109E+02,  4.212031401056281E+04,  7.650388733646643E+04,  8.602969521006248E+04,
2457314.458333333, A.D. 2015-Oct-18 23:00:00.0000,  8.164386397900669E-01,  7.735558829337413E+03,  2.890687834802043E+01,  7.850263624554491E+00,  5.845417294449165E+01,  2.457314486057326E+06,  4.181440079621373E-03,  3.499839752929085E+02,  2.619215843731704E+02,  4.214154231854952E+04,  7.654752580776163E+04,  8.609474084167620E+04,
2457314.500000000, A.D. 2015-Oct-19 00:00:00.0000,  8.166344874222684E-01,  7.734859279135922E+03,  2.890601394661194E+01,  7.848409226743637E+00,  5.849321752291415E+01,  2.457314486065333E+06,  4.175316258772164E-03,  5.026893820035540E+00,  6.808404603192341E+01,  4.218273747554893E+04,  7.663061567196193E+04,  8.622101361631112E+04,
2457314.541666667, A.D. 2015-Oct-19 01:00:00.0000,  8.163979411203250E-01,  7.739263172214098E+03,  2.890692167423920E+01,  7.854824282252836E+00,  5.851131526425629E+01,  2.457314486062939E+06,  4.179828037463176E-03,  2.008057138225674E+01,  1.232721712901205E+02,  4.215237682757182E+04,  7.656549048292956E+04,  8.612794516266546E+04,
2457314.583333333, A.D. 2015-Oct-19 02:00:00.0000,  8.162733563614525E-01,  7.741876997644514E+03,  2.890247351567538E+01,  7.852851881316120E+00,  5.851880227095911E+01,  2.457314486055158E+06,  4.181964369744290E-03,  3.514871795607539E+01,  1.394084254611442E+02,  4.213802007331829E+04,  7.653416314899207E+04,  8.608394720063398E+04,
2457314.625000000, A.D. 2015-Oct-19 03:00:00.0000,  8.162003379490570E-01,  7.743647205409226E+03,  2.889911967392175E+01,  7.847729388828879E+00,  5.852621800852486E+01,  2.457314486046244E+06,  4.183022895626342E-03,  5.021971838943224E+01,  1.483869154861121E+02,  4.213091100930831E+04,  7.651817481320738E+04,  8.606216341211196E+04,
2457314.666666667, A.D. 2015-Oct-19 04:00:00.0000,  8.161550034483896E-01,  7.744743711250127E+03,  2.889697176095798E+01,  7.842169864525997E+00,  5.853261663390616E+01,  2.457314486037164E+06,  4.183681965789853E-03,  6.529216828020711E+01,  1.546093591523639E+02,  4.212648620587269E+04,  7.650822870049525E+04,  8.604860573622360E+04,
2457314.708333333, A.D. 2015-Oct-19 05:00:00.0000,  8.161292603761131E-01,  7.745256183291483E+03,  2.889582167523519E+01,  7.837117253550489E+00,  5.853778917234855E+01,  2.457314486028554E+06,  4.184145426552132E-03,  8.036543753720942E+01,  1.594307664617516E+02,  4.212337536214104E+04,  7.650149454099061E+04,  8.603907448232538E+04,
2457314.750000000, A.D. 2015-Oct-19 06:00:00.0000,  8.161188966640639E-01,  7.745260503802600E+03,  2.889545452313945E+01,  7.832929144462917E+00,  5.854182365274166E+01,  2.457314486020887E+06,  4.184495683700177E-03,  9.543912128334001E+01,  1.634316134832549E+02,  4.212102474528133E+04,  7.649678898676008E+04,  8.603187270626286E+04,
2457314.791666667, A.D. 2015-Oct-19 07:00:00.0000,  8.161209893404154E-01,  7.744830439162635E+03,  2.889567678348288E+01,  7.829702681369571E+00,  5.854492675417055E+01,  2.457314486014527E+06,  4.184772792588439E-03,  1.105129230731752E+02,  1.669120365226505E+02,  4.211916526732160E+04,  7.649350009548057E+04,  8.602617581475111E+04,
2457314.833333333, A.D. 2015-Oct-19 08:00:00.0000,  8.161331322954856E-01,  7.744040154574433E+03,  2.889631710977899E+01,  7.827394639428281E+00,  5.854735467541168E+01,  2.457314486009754E+06,  4.184998811270622E-03,  1.255866134079430E+02,  1.700484170933688E+02,  4.211764877084644E+04,  7.649125738711844E+04,  8.602152981035117E+04,
2457314.875000000, A.D. 2015-Oct-19 09:00:00.0000,  8.161531628125170E-01,  7.742964302174176E+03,  2.889722469469648E+01,  7.825876774673555E+00,  5.854938125574764E+01,  2.457314486006783E+06,  4.185187076977635E-03,  1.406600109489894E+02,  1.729553161837790E+02,  4.211638568618979E+04,  7.648980707020540E+04,  8.601766023323784E+04,
2457314.916666667, A.D. 2015-Oct-19 10:00:00.0000,  8.161790599401575E-01,  7.741677242970910E+03,  2.889826822900919E+01,  7.824966443088692E+00,  5.855128038978454E+01,  2.457314486005778E+06,  4.185346312387733E-03,  1.557329727333589E+02,  1.757140542657657E+02,  4.211531744125901E+04,  7.648895763954711E+04,  8.601438761100288E+04,
2457314.958333333, A.D. 2015-Oct-19 11:00:00.0000,  8.162089121948005E-01,  7.740251892051211E+03,  2.889933559322162E+01,  7.824446397286571E+00,  5.855331466855208E+01,  2.457314486006872E+06,  4.185482668035106E-03,  1.708053884730876E+02,  1.783876642572212E+02,  4.211440274109005E+04,  7.648855359012890E+04,  8.601158541387621E+04,
